channelGrouping,date,fullVisitorId,sessionId,socialEngagementType,visitId,visitNumber,visitStartTime,device.browser,device.browserSize,device.browserVersion,device.deviceCategory,device.flashVersion,device.isMobile,device.language,device.mobileDeviceBranding,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.mobileDeviceModel,device.mobileInputSelector,device.operatingSystem,device.operatingSystemVersion,device.screenColors,device.screenResolution,geoNetwork.city,geoNetwork.cityId,geoNetwork.continent,geoNetwork.country,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.networkLocation,geoNetwork.region,geoNetwork.subContinent,totals.bounces,totals.hits,totals.newVisits,totals.pageviews,totals.transactionRevenue,totals.visits,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
Organic Search,20160902,7313420217316092690,7313420217316092690_1472810160,Not Socially Engaged,1472810160,1,1472810160,Firefox,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Kolkata,not available in demo dataset,Asia,India,not available in demo dataset,not available in demo dataset,(not set),alliancebroadband.in,not available in demo dataset,West Bengal,Southern Asia,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,1381975521299261523,1381975521299261523_1472829727,Not Socially Engaged,1472829727,1,1472829727,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Seoul,not available in demo dataset,Asia,South Korea,not available in demo dataset,not available in demo dataset,(not set),unknown.unknown,not available in demo dataset,Seoul,Eastern Asia,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,0715569826025005549,0715569826025005549_1472864193,Not Socially Engaged,1472864193,1,1472864193,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Santiago,not available in demo dataset,Americas,Chile,not available in demo dataset,not available in demo dataset,(not set),movistar.cl,not available in demo dataset,Santiago Metropolitan Region,South America,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,0239575343807682372,0239575343807682372_1472813640,Not Socially Engaged,1472813640,3,1472813640,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Ireland,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern Europe,1,1,,1,,1,,,not available in demo dataset,,,,,(not set),,True,(not provided),organic,,google
Organic Search,20160902,7356002680834488802,7356002680834488802_1472810526,Not Socially Engaged,1472810526,2,1472810526,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,Paris,not available in demo dataset,Europe,France,not available in demo dataset,not available in demo dataset,(not set),unknown.unknown,not available in demo dataset,Ile-de-France,Western Europe,1,1,,1,,1,,,not available in demo dataset,,,,,(not set),,True,(not provided),organic,,google
Organic Search,20160902,3523749053085989464,3523749053085989464_1472825389,Not Socially Engaged,1472825389,1,1472825389,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Warsaw,not available in demo dataset,Europe,Poland,not available in demo dataset,not available in demo dataset,(not set),play-internet.pl,not available in demo dataset,Masovian Voivodeship,Eastern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,7129757424194155569,7129757424194155569_1472831305,Not Socially Engaged,1472831305,1,1472831305,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,France,not available in demo dataset,not available in demo dataset,not available in demo dataset,fullsave.info,not available in demo dataset,not available in demo dataset,Western Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,6402807329175802472,6402807329175802472_1472861469,Not Socially Engaged,1472861469,1,1472861469,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Asia,Philippines,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Southeast Asia,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,5280028223552107612,5280028223552107612_1472820135,Not Socially Engaged,1472820135,1,1472820135,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Dublin,not available in demo dataset,Europe,Ireland,not available in demo dataset,not available in demo dataset,(not set),(not set),not available in demo dataset,Dublin City,Northern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,7122922175573320460,7122922175573320460_1472822219,Not Socially Engaged,1472822219,1,1472822219,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Belgium,not available in demo dataset,not available in demo dataset,not available in demo dataset,mobistar.be,not available in demo dataset,not available in demo dataset,Western Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,4293186657068577544,4293186657068577544_1472810795,Not Socially Engaged,1472810795,1,1472810795,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Greece,not available in demo dataset,not available in demo dataset,not available in demo dataset,hol.gr,not available in demo dataset,not available in demo dataset,Southern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
